#{"t_start": 1704790728.5855181, "env_id": "edge_follow-v0"}
r,l,t
-25.740555,200,67134.992486
-27.633014,200,67189.41512
-31.929169,200,67238.307767
-25.40507,200,67286.558663
-21.32645,200,67335.216456
-18.892722,191,67381.914209
-30.260578,200,67430.133737
-28.91604,200,67479.274104
-29.704776,200,67649.379358
-28.68745,200,67697.247607
-31.699374,200,67745.151846
-21.074459,200,67807.227413
-22.047833,200,67855.084213
-25.745747,200,67904.038024
-24.279288,200,67952.674449
-21.177802,200,68001.69472
-23.693419,200,68050.686423
-19.399483,200,68101.211923
-28.870312,200,68266.738491
-27.721707,200,68314.413953
-26.382303,200,68362.281789
